url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,dish_liked,cuisines,approx_cost(for two people),reviews_list,menu_item,listed_in(type),listed_in(city)
https://www.zomato.com/hyderabad/1075,"Road 6, Jubilee Hills, Hyderabad",Jubilee Restaurant 1075,Yes,Yes,4.6/5,9766,+91 9524380775,Jubilee Hills,Casual Dining,Paneer Butter Masala,"Bakery, Desserts",1200,"[('Rated 4.7','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1076,"Road 92, Tolichowki, Hyderabad",Tolichowki Restaurant 1076,Yes,No,3.7/5,13974,+91 9016950465,Tolichowki,Casual Dining,Paneer Butter Masala,South Indian,300,"[('Rated 3.4','Good food and service')]",Mutton Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1077,"Road 100, Kondapur, Hyderabad",Kondapur Restaurant 1077,Yes,Yes,3.6/5,19988,+91 9508053925,Kondapur,Quick Bites,Burger,Fast Food,600,"[('Rated 3.3','Good food and service')]",Burger,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1078,"Road 88, Jubilee Hills, Hyderabad",Jubilee Restaurant 1078,Yes,Yes,4.7/5,16992,+91 9512231369,Jubilee Hills,Quick Bites,Paneer Butter Masala,"Biryani, North Indian",500,"[('Rated 5.0','Good food and service')]",Pizza,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1079,"Road 61, Banjara Hills, Hyderabad",Banjara Restaurant 1079,No,Yes,3.5/5,23879,+91 9257221156,Banjara Hills,Buffet,Chicken Biryani,Chinese,1000,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1080,"Road 8, Kukatpally, Hyderabad",Kukatpally Restaurant 1080,Yes,Yes,4.3/5,24042,+91 9678656427,Kukatpally,Bakery,Coffee,Chinese,800,"[('Rated 3.8','Good food and service')]",Paneer Butter Masala,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1081,"Road 45, Miyapur, Hyderabad",Miyapur Restaurant 1081,Yes,No,4.6/5,24622,+91 9013119723,Miyapur,Bakery,Pizza,"Bakery, Desserts",600,"[('Rated 3.3','Good food and service')]",Chicken Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1082,"Road 60, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1082,Yes,No,4.5/5,6354,+91 9697919811,Dilsukhnagar,Casual Dining,Chicken Biryani,South Indian,1500,"[('Rated 4.2','Good food and service')]",Mutton Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1083,"Road 86, Madhapur, Hyderabad",Madhapur Restaurant 1083,Yes,Yes,3.8/5,2751,+91 9284075518,Madhapur,Casual Dining,Paneer Butter Masala,"Cafe, Beverages",600,"[('Rated 5.0','Good food and service')]",Mutton Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1084,"Road 53, Ameerpet, Hyderabad",Ameerpet Restaurant 1084,No,Yes,4.0/5,5488,+91 9141837441,Ameerpet,Quick Bites,Chicken Biryani,"Bakery, Desserts",1500,"[('Rated 4.0','Good food and service')]",Burger,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1085,"Road 68, Miyapur, Hyderabad",Miyapur Restaurant 1085,No,No,3.7/5,564,+91 9038672775,Miyapur,Fine Dining,Paneer Butter Masala,Chinese,300,"[('Rated 3.4','Good food and service')]",Masala Dosa,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1086,"Road 85, Gachibowli, Hyderabad",Gachibowli Restaurant 1086,No,No,4.9/5,1181,+91 9118170784,Gachibowli,Casual Dining,Masala Dosa,"Biryani, North Indian",300,"[('Rated 3.3','Good food and service')]",Pizza,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1087,"Road 20, Miyapur, Hyderabad",Miyapur Restaurant 1087,No,Yes,4.9/5,12511,+91 9012873559,Miyapur,Quick Bites,Pizza,"Biryani, North Indian",400,"[('Rated 3.2','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1088,"Road 43, Secunderabad, Hyderabad",Secunderabad Restaurant 1088,No,Yes,3.4/5,16926,+91 9306771237,Secunderabad,Fine Dining,Paneer Butter Masala,South Indian,800,"[('Rated 3.6','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1089,"Road 49, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1089,Yes,No,4.2/5,20742,+91 9961921457,Dilsukhnagar,Cafe,Burger,Chinese,1500,"[('Rated 4.4','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1090,"Road 55, Charminar, Hyderabad",Charminar Restaurant 1090,No,Yes,4.7/5,23661,+91 9689139738,Charminar,Cafe,Masala Dosa,"Cafe, Beverages",1200,"[('Rated 3.3','Good food and service')]",Haleem,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1091,"Road 31, Madhapur, Hyderabad",Madhapur Restaurant 1091,No,Yes,4.8/5,2731,+91 9290769223,Madhapur,Casual Dining,Masala Dosa,Fast Food,400,"[('Rated 4.9','Good food and service')]",Pizza,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1092,"Road 32, Gachibowli, Hyderabad",Gachibowli Restaurant 1092,No,No,4.0/5,7795,+91 9577122480,Gachibowli,Casual Dining,Burger,Fast Food,600,"[('Rated 3.5','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1093,"Road 72, Tolichowki, Hyderabad",Tolichowki Restaurant 1093,No,No,3.6/5,3523,+91 9800577989,Tolichowki,Bakery,Haleem,"Cafe, Beverages",600,"[('Rated 4.8','Good food and service')]",Paneer Butter Masala,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1094,"Road 69, Madhapur, Hyderabad",Madhapur Restaurant 1094,No,No,4.3/5,8593,+91 9126826786,Madhapur,Bakery,Haleem,"Mughlai, Biryani",400,"[('Rated 4.8','Good food and service')]",Haleem,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1095,"Road 40, Begumpet, Hyderabad",Begumpet Restaurant 1095,Yes,Yes,3.2/5,7271,+91 9958559550,Begumpet,Buffet,Coffee,"Biryani, North Indian",1500,"[('Rated 4.0','Good food and service')]",Paneer Butter Masala,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1096,"Road 21, Gachibowli, Hyderabad",Gachibowli Restaurant 1096,No,No,4.7/5,8824,+91 9113054584,Gachibowli,Cafe,Haleem,South Indian,1200,"[('Rated 3.5','Good food and service')]",Mutton Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1097,"Road 78, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1097,No,No,4.8/5,4780,+91 9018605913,Dilsukhnagar,Fine Dining,Paneer Butter Masala,"Bakery, Desserts",1000,"[('Rated 4.6','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1098,"Road 20, Begumpet, Hyderabad",Begumpet Restaurant 1098,No,No,4.6/5,7558,+91 9164690902,Begumpet,Buffet,Paneer Butter Masala,South Indian,300,"[('Rated 3.3','Good food and service')]",Paneer Butter Masala,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1099,"Road 91, Banjara Hills, Hyderabad",Banjara Restaurant 1099,No,Yes,4.6/5,23569,+91 9329834352,Banjara Hills,Casual Dining,Pizza,South Indian,300,"[('Rated 3.7','Good food and service')]",Paneer Butter Masala,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1100,"Road 10, Tolichowki, Hyderabad",Tolichowki Restaurant 1100,Yes,Yes,4.0/5,14735,+91 9521374343,Tolichowki,Quick Bites,Masala Dosa,"Bakery, Desserts",1000,"[('Rated 3.9','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1101,"Road 67, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1101,No,No,4.5/5,1295,+91 9950774949,Dilsukhnagar,Cafe,Pizza,Fast Food,1500,"[('Rated 3.2','Good food and service')]",Coffee,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1102,"Road 70, Begumpet, Hyderabad",Begumpet Restaurant 1102,No,No,4.6/5,4779,+91 9148300008,Begumpet,Buffet,Burger,"Mughlai, Biryani",800,"[('Rated 4.2','Good food and service')]",Burger,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1103,"Road 41, Secunderabad, Hyderabad",Secunderabad Restaurant 1103,Yes,Yes,4.5/5,9511,+91 9544267683,Secunderabad,Cafe,Mutton Biryani,"Cafe, Beverages",800,"[('Rated 4.2','Good food and service')]",Pizza,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1104,"Road 61, LB Nagar, Hyderabad",LB Restaurant 1104,Yes,Yes,3.5/5,11907,+91 9872586007,LB Nagar,Buffet,Coffee,Fast Food,1500,"[('Rated 4.2','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1105,"Road 51, Tolichowki, Hyderabad",Tolichowki Restaurant 1105,Yes,Yes,3.9/5,2459,+91 9244307848,Tolichowki,Casual Dining,Mutton Biryani,"Mughlai, Biryani",600,"[('Rated 3.8','Good food and service')]",Pizza,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1106,"Road 26, LB Nagar, Hyderabad",LB Restaurant 1106,No,Yes,3.2/5,16848,+91 9835972427,LB Nagar,Bakery,Burger,"Bakery, Desserts",1500,"[('Rated 3.3','Good food and service')]",Masala Dosa,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1107,"Road 80, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1107,Yes,Yes,3.7/5,3217,+91 9778549540,Dilsukhnagar,Cafe,Haleem,Fast Food,600,"[('Rated 3.2','Good food and service')]",Coffee,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1108,"Road 40, Gachibowli, Hyderabad",Gachibowli Restaurant 1108,No,No,4.4/5,22728,+91 9500015332,Gachibowli,Bakery,Mutton Biryani,Fast Food,1000,"[('Rated 5.0','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1109,"Road 21, Banjara Hills, Hyderabad",Banjara Restaurant 1109,No,No,4.1/5,19522,+91 9599910346,Banjara Hills,Bakery,Pizza,"Cafe, Beverages",400,"[('Rated 4.4','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1110,"Road 83, Tolichowki, Hyderabad",Tolichowki Restaurant 1110,Yes,Yes,3.7/5,22537,+91 9113630481,Tolichowki,Quick Bites,Mutton Biryani,"Cafe, Beverages",800,"[('Rated 3.1','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1111,"Road 88, Banjara Hills, Hyderabad",Banjara Restaurant 1111,Yes,Yes,4.6/5,19302,+91 9450806517,Banjara Hills,Fine Dining,Masala Dosa,South Indian,1000,"[('Rated 4.2','Good food and service')]",Pizza,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1112,"Road 78, Kondapur, Hyderabad",Kondapur Restaurant 1112,Yes,Yes,4.2/5,12239,+91 9239026251,Kondapur,Bakery,Mutton Biryani,"Biryani, North Indian",1200,"[('Rated 3.8','Good food and service')]",Chicken Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1113,"Road 54, Charminar, Hyderabad",Charminar Restaurant 1113,Yes,No,3.4/5,3626,+91 9650060573,Charminar,Fine Dining,Masala Dosa,Fast Food,1200,"[('Rated 3.0','Good food and service')]",Pizza,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1114,"Road 85, Begumpet, Hyderabad",Begumpet Restaurant 1114,Yes,No,4.0/5,14247,+91 9817527855,Begumpet,Cafe,Pizza,Fast Food,400,"[('Rated 4.8','Good food and service')]",Haleem,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1115,"Road 94, Ameerpet, Hyderabad",Ameerpet Restaurant 1115,No,Yes,4.2/5,12784,+91 9308587253,Ameerpet,Casual Dining,Haleem,"Mughlai, Biryani",400,"[('Rated 3.2','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1116,"Road 5, Madhapur, Hyderabad",Madhapur Restaurant 1116,No,No,4.7/5,4678,+91 9930471061,Madhapur,Casual Dining,Coffee,"Cafe, Beverages",500,"[('Rated 4.1','Good food and service')]",Haleem,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1117,"Road 92, Gachibowli, Hyderabad",Gachibowli Restaurant 1117,Yes,Yes,3.5/5,16565,+91 9223399404,Gachibowli,Quick Bites,Chicken Biryani,"Cafe, Beverages",1000,"[('Rated 3.2','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1118,"Road 33, Charminar, Hyderabad",Charminar Restaurant 1118,Yes,No,3.3/5,16973,+91 9501890734,Charminar,Buffet,Chicken Biryani,"Bakery, Desserts",1200,"[('Rated 3.6','Good food and service')]",Haleem,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1119,"Road 74, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1119,No,No,3.9/5,21524,+91 9556443626,Dilsukhnagar,Quick Bites,Mutton Biryani,"Mughlai, Biryani",1500,"[('Rated 4.3','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1120,"Road 62, Tolichowki, Hyderabad",Tolichowki Restaurant 1120,Yes,No,3.9/5,6269,+91 9499588501,Tolichowki,Bakery,Mutton Biryani,"Mughlai, Biryani",1200,"[('Rated 3.3','Good food and service')]",Paneer Butter Masala,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1121,"Road 41, Gachibowli, Hyderabad",Gachibowli Restaurant 1121,Yes,No,4.5/5,8107,+91 9082294652,Gachibowli,Quick Bites,Masala Dosa,"Bakery, Desserts",500,"[('Rated 3.3','Good food and service')]",Pizza,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1122,"Road 51, Tolichowki, Hyderabad",Tolichowki Restaurant 1122,Yes,Yes,4.6/5,12152,+91 9344092388,Tolichowki,Buffet,Burger,Fast Food,600,"[('Rated 5.0','Good food and service')]",Mutton Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1123,"Road 18, Jubilee Hills, Hyderabad",Jubilee Restaurant 1123,No,No,3.7/5,17950,+91 9455169868,Jubilee Hills,Bakery,Coffee,Chinese,1200,"[('Rated 3.1','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1124,"Road 77, Hitech City, Hyderabad",Hitech Restaurant 1124,Yes,Yes,4.0/5,19379,+91 9046896122,Hitech City,Casual Dining,Coffee,"Mughlai, Biryani",1200,"[('Rated 3.2','Good food and service')]",Pizza,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1125,"Road 100, Gachibowli, Hyderabad",Gachibowli Restaurant 1125,No,No,3.5/5,20032,+91 9718235905,Gachibowli,Fine Dining,Haleem,South Indian,1500,"[('Rated 3.2','Good food and service')]",Coffee,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1126,"Road 95, Miyapur, Hyderabad",Miyapur Restaurant 1126,No,Yes,4.7/5,5171,+91 9708152017,Miyapur,Fine Dining,Burger,Chinese,1200,"[('Rated 4.7','Good food and service')]",Masala Dosa,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1127,"Road 27, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1127,Yes,Yes,3.2/5,122,+91 9366004385,Dilsukhnagar,Bakery,Chicken Biryani,"Cafe, Beverages",300,"[('Rated 3.3','Good food and service')]",Paneer Butter Masala,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1128,"Road 19, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1128,Yes,Yes,4.5/5,22707,+91 9268434022,Dilsukhnagar,Buffet,Burger,"Biryani, North Indian",500,"[('Rated 3.4','Good food and service')]",Masala Dosa,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1129,"Road 21, Hitech City, Hyderabad",Hitech Restaurant 1129,No,No,3.3/5,18747,+91 9932539457,Hitech City,Casual Dining,Masala Dosa,"Cafe, Beverages",300,"[('Rated 3.2','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1130,"Road 13, Secunderabad, Hyderabad",Secunderabad Restaurant 1130,No,Yes,3.4/5,1972,+91 9616910087,Secunderabad,Buffet,Mutton Biryani,Chinese,1500,"[('Rated 3.5','Good food and service')]",Mutton Biryani,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1131,"Road 59, Jubilee Hills, Hyderabad",Jubilee Restaurant 1131,Yes,Yes,3.2/5,14305,+91 9523270562,Jubilee Hills,Quick Bites,Mutton Biryani,"Mughlai, Biryani",1200,"[('Rated 4.2','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1132,"Road 37, LB Nagar, Hyderabad",LB Restaurant 1132,Yes,No,3.2/5,8126,+91 9031059299,LB Nagar,Casual Dining,Masala Dosa,Fast Food,600,"[('Rated 3.6','Good food and service')]",Chicken Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1133,"Road 33, LB Nagar, Hyderabad",LB Restaurant 1133,Yes,No,4.8/5,9083,+91 9766800383,LB Nagar,Quick Bites,Masala Dosa,"Biryani, North Indian",600,"[('Rated 4.7','Good food and service')]",Masala Dosa,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1134,"Road 72, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1134,Yes,Yes,3.5/5,10640,+91 9935781793,Dilsukhnagar,Quick Bites,Chicken Biryani,"Biryani, North Indian",1200,"[('Rated 4.2','Good food and service')]",Pizza,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1135,"Road 29, Tolichowki, Hyderabad",Tolichowki Restaurant 1135,No,Yes,4.6/5,209,+91 9168630074,Tolichowki,Casual Dining,Burger,"Biryani, North Indian",500,"[('Rated 3.6','Good food and service')]",Masala Dosa,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1136,"Road 40, Miyapur, Hyderabad",Miyapur Restaurant 1136,Yes,No,4.3/5,4391,+91 9858834585,Miyapur,Casual Dining,Pizza,"Bakery, Desserts",1000,"[('Rated 4.6','Good food and service')]",Masala Dosa,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1137,"Road 21, Ameerpet, Hyderabad",Ameerpet Restaurant 1137,No,No,4.4/5,22006,+91 9688933006,Ameerpet,Buffet,Mutton Biryani,Fast Food,1500,"[('Rated 3.5','Good food and service')]",Chicken Biryani,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1138,"Road 100, Jubilee Hills, Hyderabad",Jubilee Restaurant 1138,Yes,Yes,4.1/5,13268,+91 9603749024,Jubilee Hills,Casual Dining,Mutton Biryani,Fast Food,1500,"[('Rated 3.4','Good food and service')]",Pizza,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1139,"Road 51, Charminar, Hyderabad",Charminar Restaurant 1139,Yes,No,4.3/5,16119,+91 9184782584,Charminar,Fine Dining,Haleem,"Biryani, North Indian",1500,"[('Rated 3.4','Good food and service')]",Haleem,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1140,"Road 70, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1140,No,Yes,3.6/5,18464,+91 9593452294,Dilsukhnagar,Cafe,Paneer Butter Masala,"Cafe, Beverages",1200,"[('Rated 4.6','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1141,"Road 77, Miyapur, Hyderabad",Miyapur Restaurant 1141,Yes,No,4.9/5,12255,+91 9812531533,Miyapur,Bakery,Mutton Biryani,"Biryani, North Indian",800,"[('Rated 3.5','Good food and service')]",Coffee,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1142,"Road 100, Dilsukhnagar, Hyderabad",Dilsukhnagar Restaurant 1142,Yes,Yes,4.8/5,8653,+91 9718144846,Dilsukhnagar,Casual Dining,Paneer Butter Masala,Fast Food,800,"[('Rated 4.4','Good food and service')]",Chicken Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1143,"Road 7, Tolichowki, Hyderabad",Tolichowki Restaurant 1143,No,Yes,3.2/5,22659,+91 9012675528,Tolichowki,Fine Dining,Haleem,"Cafe, Beverages",1200,"[('Rated 4.9','Good food and service')]",Haleem,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1144,"Road 25, Madhapur, Hyderabad",Madhapur Restaurant 1144,No,No,4.0/5,15227,+91 9006078235,Madhapur,Quick Bites,Coffee,"Mughlai, Biryani",500,"[('Rated 4.8','Good food and service')]",Coffee,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1145,"Road 3, Hitech City, Hyderabad",Hitech Restaurant 1145,No,No,4.3/5,23952,+91 9245680793,Hitech City,Buffet,Burger,"Mughlai, Biryani",800,"[('Rated 3.5','Good food and service')]",Masala Dosa,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1146,"Road 59, Madhapur, Hyderabad",Madhapur Restaurant 1146,Yes,No,3.6/5,15382,+91 9876170506,Madhapur,Bakery,Masala Dosa,"Bakery, Desserts",600,"[('Rated 4.1','Good food and service')]",Coffee,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1147,"Road 28, Madhapur, Hyderabad",Madhapur Restaurant 1147,No,Yes,3.2/5,648,+91 9177385159,Madhapur,Bakery,Pizza,"Mughlai, Biryani",500,"[('Rated 4.3','Good food and service')]",Pizza,Buffet,Hyderabad
https://www.zomato.com/hyderabad/1148,"Road 1, Madhapur, Hyderabad",Madhapur Restaurant 1148,No,No,3.7/5,9207,+91 9633981215,Madhapur,Bakery,Mutton Biryani,"Biryani, North Indian",1500,"[('Rated 3.1','Good food and service')]",Mutton Biryani,Delivery,Hyderabad
https://www.zomato.com/hyderabad/1149,"Road 16, Secunderabad, Hyderabad",Secunderabad Restaurant 1149,No,Yes,3.7/5,13666,+91 9292859941,Secunderabad,Buffet,Paneer Butter Masala,"Bakery, Desserts",1200,"[('Rated 4.9','Good food and service')]",Masala Dosa,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1150,"Road 22, Banjara Hills, Hyderabad",Banjara Restaurant 1150,No,No,3.5/5,20354,+91 9737724168,Banjara Hills,Buffet,Paneer Butter Masala,"Biryani, North Indian",500,"[('Rated 3.7','Good food and service')]",Burger,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1151,"Road 57, Gachibowli, Hyderabad",Gachibowli Restaurant 1151,Yes,Yes,4.6/5,18255,+91 9354117646,Gachibowli,Quick Bites,Coffee,"Cafe, Beverages",400,"[('Rated 3.8','Good food and service')]",Paneer Butter Masala,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1152,"Road 50, Begumpet, Hyderabad",Begumpet Restaurant 1152,Yes,Yes,3.5/5,21497,+91 9024797874,Begumpet,Fine Dining,Mutton Biryani,"Cafe, Beverages",300,"[('Rated 4.1','Good food and service')]",Chicken Biryani,Dine-out,Hyderabad
https://www.zomato.com/hyderabad/1153,"Road 79, Madhapur, Hyderabad",Madhapur Restaurant 1153,No,Yes,4.1/5,2146,+91 9675820916,Madhapur,Buffet,Haleem,South Indian,1000,"[('Rated 4.6','Good food and service')]",Coffee,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1154,"Road 47, Madhapur, Hyderabad",Madhapur Restaurant 1154,Yes,No,4.0/5,13391,+91 9324024436,Madhapur,Buffet,Haleem,"Biryani, North Indian",1000,"[('Rated 4.6','Good food and service')]",Masala Dosa,Desserts,Hyderabad
https://www.zomato.com/hyderabad/1155,"Road 8, Secunderabad, Hyderabad",Secunderabad Restaurant 1155,No,No,4.1/5,18069,+91 9290233832,Secunderabad,Quick Bites,Haleem,Chinese,1500,"[('Rated 4.2','Good food and service')]",Mutton Biryani,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1156,"Road 69, Begumpet, Hyderabad",Begumpet Restaurant 1156,Yes,Yes,4.2/5,7495,+91 9174720810,Begumpet,Bakery,Coffee,Chinese,500,"[('Rated 4.4','Good food and service')]",Masala Dosa,Cafes,Hyderabad
https://www.zomato.com/hyderabad/1157,"Road 65, Secunderabad, Hyderabad",Secunderabad Restaurant 1157,Yes,Yes,4.2/5,9144,+91 9323361400,Secunderabad,Bakery,Coffee,"Biryani, North Indian",300,"[('Rated 5.0','Good food and service')]",Haleem,Buffet,Hyderabad
